1;bunker;3234.00;9.50;1527.00;6.09;0
1;bunker;3239.00;9.70;1614.00;2.47;0
1;bunker;3482.00;9.70;1713.00;5.13;0
1;bunker;3165.00;10.68;1595.00;1.52;0
1;bunker;2896.00;9.80;1347.00;4.54;0
1;bunker;3251.00;9.50;1464.00;5.74;0
1;coastal_bunker;3586.00;9.50;1677.00;1.21;0
1;coastal_bunker;3148.00;9.50;1630.00;-2.50;0
1;coastal_bunker;2877.00;9.50;1481.00;-4.15;0
1;coastal_bunker;3249.00;9.50;1453.00;0.90;0
1;coastal_bunker;2880.00;9.50;1369.00;-3.61;0
1;coastal_bunker;3309.00;9.50;1655.00;-4.17;0
1;coastal_bunker;2841.00;9.50;1415.00;0.37;0
1;coastal_bunker;3353.00;9.50;1569.00;1.45;0
1;coastal_bunker;3332.00;9.50;1532.00;1.13;0
1;coastal_bunker;3507.00;9.50;1677.00;0.05;0
1;coastal_bunker;3161.00;9.50;1640.00;-2.42;0
1;dockyard;3143.00;9.50;1628.00;-2.50;0
1;anti_air_building;2895.00;9.50;1344.00;3.74;0
1;anti_air_building;3233.00;13.03;1670.00;0.48;0
1;anti_air_building;3324.00;9.70;1545.00;3.14;0
1;synthetic_refinery;3342.00;9.70;1585.00;5.81;0
1;fuel_silo;3288.00;9.73;1611.00;2.54;0
1;rocket_site;3253.00;9.70;1623.00;1.59;0
1;nuclear_reactor;3298.00;9.70;1631.00;4.25;0
50;arms_factory;3291.00;11.10;2504.00;3.89;0
50;arms_factory;3054.00;10.53;2700.00;1.73;0
50;arms_factory;3220.00;11.40;3048.00;4.40;0
50;arms_factory;3276.00;11.32;2795.00;0.78;0
50;arms_factory;2854.00;9.70;3110.00;2.34;0
50;arms_factory;3172.00;11.45;3301.00;0.18;0
50;industrial_complex;3128.00;14.80;2610.00;2.84;0
50;industrial_complex;3553.00;10.30;2898.00;5.50;0
50;industrial_complex;2818.00;9.90;2839.00;2.24;0
50;industrial_complex;2926.00;10.95;2695.00;3.45;0
50;industrial_complex;2633.00;20.80;2694.00;1.29;0
50;industrial_complex;2619.00;9.70;3025.00;2.85;0
50;air_base;3659.00;9.85;2869.00;5.51;0
50;supply_node;3583.00;14.73;3096.00;4.03;0
50;supply_node;3784.00;9.70;2780.00;5.50;0
50;supply_node;2783.00;10.38;2867.00;3.26;0
50;supply_node;3333.00;9.70;2568.00;6.20;0
50;supply_node;3410.00;11.48;2830.00;1.39;0
50;supply_node;3263.00;11.88;2661.00;5.43;0
50;supply_node;3005.00;9.90;2828.00;0.63;0
50;supply_node;3625.00;13.00;3206.00;3.57;0
50;supply_node;3038.00;9.85;3126.00;1.33;0
50;supply_node;3296.00;12.68;3195.00;2.80;0
50;supply_node;3303.00;12.73;2832.00;5.74;0
50;supply_node;2519.00;9.70;2925.00;2.04;0
50;supply_node;3114.00;10.40;3099.00;4.98;0
50;supply_node;2621.00;9.70;3028.00;1.63;0
50;supply_node;2590.00;16.98;2697.00;4.21;0
50;supply_node;2505.00;9.70;3000.00;0.87;0
50;supply_node;2570.00;9.70;2873.00;2.34;0
50;supply_node;3122.00;9.95;3213.00;0.10;0
50;supply_node;3205.00;10.62;3223.00;3.04;0
50;supply_node;3075.00;9.85;2879.00;4.52;0
50;supply_node;2588.00;9.70;3144.00;2.27;0
50;supply_node;3377.00;11.45;3106.00;3.75;0
50;supply_node;3324.00;11.80;2927.00;0.41;0
50;supply_node;3178.00;13.60;2612.00;4.45;0
50;supply_node;3733.00;9.70;2786.00;5.93;0
50;supply_node;2424.00;10.43;2859.00;2.58;0
50;supply_node;3535.00;12.35;3265.00;5.16;0
50;supply_node;2714.00;9.70;3039.00;1.82;0
50;supply_node;3429.00;13.53;3276.00;3.29;0
50;supply_node;3102.00;10.93;2672.00;1.05;0
50;supply_node;2754.00;10.68;2770.00;3.99;0
50;supply_node;2943.00;14.68;2648.00;5.47;0
50;supply_node;3212.00;15.32;2526.00;2.12;0
50;supply_node;3185.00;9.80;2735.00;4.71;0
50;supply_node;3147.00;10.40;2940.00;1.36;0
50;supply_node;3017.00;10.70;2694.00;4.29;0
50;supply_node;2834.00;9.70;3163.00;0.59;0
50;supply_node;2498.00;13.07;2784.00;3.53;0
50;supply_node;2915.00;10.95;2746.00;5.01;0
50;supply_node;3302.00;12.28;3277.00;2.76;0
50;supply_node;2644.00;9.70;3292.00;5.70;0
50;supply_node;3709.00;12.53;3282.00;0.90;0
50;supply_node;3043.00;10.18;3267.00;4.94;0
50;supply_node;3735.00;13.75;3207.00;0.13;0
50;supply_node;2944.00;9.95;3279.00;3.07;0
50;supply_node;3385.00;11.85;2947.00;0.83;0
50;supply_node;3459.00;9.70;2716.00;2.31;0
50;supply_node;2817.00;9.80;3063.00;5.24;0
50;supply_node;2679.00;10.40;2833.00;1.55;0
50;supply_node;3617.00;13.28;3292.00;4.48;0
50;supply_node;3232.00;10.48;2858.00;1.13;0
50;supply_node;3617.00;9.70;2891.00;3.71;0
50;supply_node;3277.00;11.75;3062.00;0.37;0
50;supply_node;2557.00;9.70;3263.00;1.85;0
50;supply_node;3356.00;9.90;2667.00;5.89;0
50;supply_node;2931.00;9.70;3108.00;2.54;0
50;supply_node;2711.00;9.70;3132.00;4.02;0
50;supply_node;2435.00;9.70;2948.00;1.78;0
50;supply_node;3550.00;13.45;3007.00;3.25;0
50;supply_node;3480.00;13.07;3108.00;6.19;0
50;supply_node;3806.00;9.82;3050.00;2.49;0
50;supply_node;3802.00;9.70;2940.00;5.43;0
50;supply_node;2723.00;9.70;3229.00;2.08;0
50;supply_node;3550.00;10.60;2849.00;4.67;0
50;supply_node;2917.00;9.90;2939.00;1.32;0
50;supply_node;3121.00;10.35;3305.00;2.80;0
50;supply_node;3507.00;13.62;3172.00;0.55;0
50;supply_node;3087.00;10.07;2783.00;3.49;0
50;supply_node;3099.00;9.80;3015.00;4.97;0
50;supply_node;2586.00;10.10;2792.00;2.73;0
50;supply_node;2643.00;9.70;2936.00;4.20;0
50;supply_node;2770.00;9.80;2964.00;0.86;0
50;supply_node;2534.00;9.70;3081.00;4.90;0
50;supply_node;2794.00;9.70;3233.00;0.09;0
50;supply_node;3454.00;12.90;2939.00;3.03;0
50;supply_node;3662.00;9.70;2797.00;5.62;0
50;supply_node;3789.00;10.60;3159.00;2.27;0
50;supply_node;2506.00;9.70;3162.00;5.20;0
50;supply_node;3200.00;10.68;3157.00;1.50;0
50;supply_node;2689.00;19.75;2671.00;4.44;0
50;supply_node;3199.00;10.60;3067.00;5.92;0
50;supply_node;2848.00;9.70;3295.00;3.68;0
50;supply_node;2882.00;9.73;3226.00;0.33;0
50;supply_node;3793.00;10.95;3282.00;1.81;0
50;supply_node;3359.00;10.43;2763.00;5.85;0
50;supply_node;3066.00;15.20;2585.00;1.04;0
50;supply_node;3709.00;12.65;3118.00;3.98;0
50;supply_node;3160.00;10.45;2837.00;1.74;0
50;supply_node;2860.00;10.07;2895.00;3.22;0
50;supply_node;3426.00;12.93;3202.00;6.15;0
50;supply_node;3736.00;10.00;2913.00;2.46;0
50;supply_node;3127.00;16.55;2509.00;5.39;0
50;supply_node;2751.00;9.70;3306.00;0.58;0
50;supply_node;3356.00;9.70;2494.00;4.62;0
50;supply_node;2929.00;10.30;2853.00;1.28;0
50;supply_node;3205.00;10.45;3291.00;2.76;0
50;supply_node;2639.00;11.95;2747.00;5.69;0
50;supply_node;3688.00;10.28;3051.00;2.00;0
50;supply_node;3239.00;10.68;2957.00;4.93;0
50;supply_node;2978.00;9.82;3019.00;1.58;0
50;supply_node;3010.00;9.70;2947.00;4.17;0
50;supply_node;3550.00;9.80;2768.00;0.82;0
50;supply_node;2632.00;9.70;3202.00;2.30;0
50;supply_node;2983.00;10.28;3205.00;0.06;0
50;supply_node;3468.00;13.20;3029.00;2.99;0
50;supply_node;2883.00;9.82;2989.00;4.47;0
50;supply_node;3472.00;9.80;2791.00;2.23;0
50;supply_node;2787.00;12.95;2669.00;3.71;0
50;supply_node;3278.00;11.98;2508.00;0.36;0
50;naval_base;2425.00;9.50;2984.00;-3.01;937
50;naval_base;2516.00;9.50;3244.00;-1.63;967
50;naval_base;2455.00;9.50;3062.00;-2.10;937
50;naval_base;2496.00;9.50;3191.00;-1.28;937
50;naval_base;3373.00;9.50;2504.00;-4.30;965
50;naval_base;3636.00;9.50;2771.00;-0.32;934
50;naval_base;3734.00;9.50;2733.00;-0.74;934
50;naval_base;3390.00;9.50;2651.00;1.18;1006
50;naval_base;3458.00;9.50;2707.00;0.06;965
50;naval_base;3375.00;9.50;2548.00;-4.52;965
50;naval_base;2466.00;9.50;3090.00;-1.63;937
50;naval_base;3526.00;9.50;2734.00;0.79;934
50;naval_base;2378.00;9.50;2904.00;-2.20;976
50;naval_base;3704.00;9.50;2741.00;-0.52;934
50;bunker;3218.00;11.10;2644.00;2.98;0
50;bunker;2709.00;9.70;3033.00;4.54;0
50;bunker;2598.00;9.70;2911.00;0.92;0
50;bunker;3195.00;10.10;2891.00;3.59;0
50;bunker;2999.00;9.90;3139.00;1.43;0
50;bunker;3251.00;11.12;2594.00;1.53;0
50;bunker;2875.00;9.70;3318.00;5.65;0
50;bunker;2817.00;9.70;3217.00;2.04;0
50;bunker;3144.00;10.60;3201.00;4.70;0
50;bunker;2903.00;14.40;2672.00;6.26;0
50;bunker;3101.00;10.93;2682.00;4.10;0
50;bunker;3431.00;12.80;2951.00;0.48;0
50;bunker;3823.00;10.57;3215.00;3.15;0
50;bunker;2952.00;10.07;2878.00;6.16;0
50;bunker;2666.00;9.70;3195.00;1.09;0
50;bunker;3089.00;9.70;2989.00;5.22;0
50;bunker;2981.00;9.70;3036.00;0.49;0
50;bunker;3355.00;14.32;3319.00;4.61;0
50;bunker;3346.00;13.65;2847.00;5.82;0
50;bunker;2845.00;10.07;2866.00;3.66;0
50;bunker;3714.00;12.78;3298.00;5.22;0
50;bunker;3131.00;17.08;2579.00;1.60;0
50;bunker;3101.00;16.90;2609.00;5.72;0
50;bunker;3134.00;10.32;3099.00;2.10;0
50;bunker;2692.00;9.70;3093.00;3.66;0
50;bunker;2769.00;10.15;2798.00;0.04;0
50;bunker;2708.00;10.35;2848.00;4.17;0
50;bunker;2649.00;10.07;2788.00;5.38;0
50;bunker;2768.00;9.70;3321.00;2.11;0
50;bunker;3208.00;10.05;3293.00;4.78;0
50;bunker;3183.00;10.78;3082.00;1.16;0
50;bunker;3412.00;11.50;3074.00;2.71;0
50;bunker;2618.00;18.08;2685.00;0.55;0
50;bunker;3350.00;9.70;2524.00;4.68;0
50;bunker;3134.00;10.65;2967.00;5.89;0
50;bunker;3716.00;9.78;2894.00;2.62;0
50;bunker;3462.00;9.70;2755.00;5.28;0
50;bunker;3567.00;13.78;3308.00;1.67;0
50;bunker;3384.00;12.40;2865.00;4.33;0
50;bunker;2568.00;9.70;3073.00;1.07;0
50;bunker;3529.00;9.90;2828.00;2.27;0
50;bunker;2518.00;11.55;2744.00;0.11;0
50;bunker;3738.00;9.70;2752.00;2.78;0
50;bunker;3312.00;9.80;2600.00;4.34;0
50;bunker;3638.00;13.73;3068.00;2.17;0
50;bunker;3099.00;9.90;2862.00;4.84;0
50;bunker;3780.00;9.70;2998.00;0.12;0
50;bunker;2636.00;9.70;3038.00;2.78;0
50;bunker;3432.00;13.73;3240.00;0.62;0
50;bunker;2614.00;9.70;3325.00;1.83;0
50;bunker;3381.00;9.70;2740.00;4.85;0
50;bunker;3502.00;13.40;2965.00;1.23;0
50;bunker;2957.00;9.80;3177.00;5.35;0
50;bunker;3335.00;9.70;2558.00;0.28;0
50;bunker;2901.00;11.38;2698.00;3.29;0
50;bunker;3052.00;10.03;2791.00;1.13;0
50;bunker;3006.00;9.80;2926.00;2.34;0
50;bunker;2984.00;9.90;3122.00;0.18;0
50;bunker;2885.00;9.70;3204.00;1.74;0
50;bunker;3602.00;10.48;2919.00;4.40;0
50;bunker;2416.00;11.05;2820.00;0.79;0
50;bunker;2834.00;9.70;3033.00;4.91;0
50;bunker;2566.00;9.70;3291.00;5.01;0
50;bunker;2521.00;9.70;3006.00;2.85;0
50;bunker;2966.00;10.45;2801.00;5.52;0
50;bunker;3354.00;12.35;3207.00;0.79;0
50;bunker;2459.00;9.70;2978.00;4.91;0
50;bunker;3530.00;14.73;3101.00;1.29;0
50;bunker;3008.00;11.12;2676.00;5.42;0
50;bunker;3533.00;9.70;2749.00;5.52;0
50;bunker;2605.00;9.70;3113.00;3.36;0
50;bunker;3252.00;10.18;2931.00;6.03;0
50;bunker;2712.00;9.70;3293.00;2.41;0
50;bunker;3577.00;14.70;3116.00;3.96;0
50;bunker;3235.00;11.70;3032.00;1.81;0
50;bunker;3767.00;13.45;3308.00;3.02;0
50;bunker;3128.00;10.23;2776.00;0.85;0
50;bunker;2829.00;9.70;2980.00;3.87;0
50;bunker;2846.00;9.98;2950.00;5.08;0
50;bunker;3697.00;14.30;3196.00;2.92;0
50;bunker;2482.00;9.70;2928.00;4.48;0
50;bunker;2516.00;9.70;3139.00;0.86;0
50;bunker;3164.00;16.55;2526.00;3.52;0
50;bunker;2676.00;16.80;2692.00;1.36;0
50;bunker;3183.00;11.85;2783.00;2.92;0
50;bunker;2592.00;10.38;2797.00;5.59;0
50;bunker;2771.00;9.70;3187.00;1.97;0
50;bunker;2973.00;10.00;3292.00;6.09;0
50;bunker;2800.00;15.05;2701.00;1.37;0
50;bunker;3485.00;9.70;2725.00;4.03;0
50;bunker;3614.00;10.50;2993.00;1.87;0
50;bunker;2629.00;9.70;2858.00;3.09;0
50;bunker;3457.00;13.93;3172.00;6.10;0
50;bunker;3055.00;9.78;3313.00;2.48;0
50;bunker;3622.00;9.50;2781.00;5.15;0
50;bunker;3294.00;10.28;2490.00;0.42;0
50;bunker;3407.00;12.78;3197.00;4.54;0
50;bunker;2843.00;11.48;2737.00;5.76;0
50;bunker;2917.00;9.70;2984.00;3.59;0
50;bunker;3615.00;13.48;3212.00;0.33;0
50;bunker;3345.00;11.23;2946.00;1.53;0
50;bunker;3741.00;11.60;3116.00;5.65;0
50;bunker;3433.00;10.35;2828.00;2.04;0
50;bunker;2921.00;9.90;2920.00;5.06;0
50;bunker;3235.00;11.32;3177.00;6.26;0
50;bunker;3149.00;9.80;3275.00;4.10;0
50;bunker;3719.00;9.70;2749.00;0.48;0
50;bunker;3503.00;14.03;3272.00;2.04;0
50;bunker;3198.00;10.30;3246.00;4.71;0
50;bunker;3791.00;9.70;3023.00;2.55;0
50;bunker;3466.00;12.90;3045.00;2.65;0
50;coastal_bunker;2531.00;9.50;3274.00;-1.63;0
50;coastal_bunker;3410.00;9.50;2669.00;0.99;0
